HospitalID,categoryGER,categoryAUT,Department,beds,doctorsgeneral,doctorsspecial,nurses,numberofstays,averagestayduration,address
416,540,NEU,"Klinik für Neurologie 1 - Neurologisch-Neurochirurgische Akutnachsorgestation",15,NaN,NaN,NaN,NaN,NaN,"Krankenhausstraße 9, 4020 Linz, Donau"
416,570,NEU,"Klinik für Neurologie 2",41,NaN,NaN,70,2661,6.4,"Krankenhausstraße 9, 4020 Linz, Donau"
416,570,IN NEU,"Klinik für Neurologie 2 - Intensivstation",8,NaN,NaN,31,314,9,"Krankenhausstraße 9, 4020 Linz, Donau"
416,570,NEU,"Klinik für Neurologie 2 - Akut-/Nachbehandlung",10,NaN,NaN,20,148,10.2,"Krankenhausstraße 9, 4020 Linz, Donau"
416,570,SU,"Klinik für Neurologie 2 - Stroke Unit",4,NaN,NaN,29,418,3,"Krankenhausstraße 9, 4020 Linz, Donau"
416,570,PSYN,"Klinik für neurologisch-psychiatrische Gerontologie",81,NaN,NaN,NaN,NaN,NaN,"Krankenhausstraße 9, 4020 Linz, Donau"
416,570,TK PSYN,"Klinik für Neurologisch-Psychiatrische Gerontologie - Tagesklinik",15,NaN,NaN,NaN,NaN,NaN,"Krankenhausstraße 9, 4020 Linz, Donau"
416,699,OR,"Klinik für Orthopädie",58,17,7,50,2536,6.7,"Krankenhausstraße 9, 4020 Linz, Donau"
416,829,PSY,"Klinik für Psychiatrie 1",82,NaN,NaN,NaN,NaN,NaN,"Krankenhausstraße 9, 4020 Linz, Donau"
416,829,TK PSY,"Klinik für Psychiatrie 1 - Tagesklinik",23,NaN,NaN,NaN,NaN,NaN,"Krankenhausstraße 9, 4020 Linz, Donau"
416,829,PSY,"Klinik für Psychiatrie 2",94,NaN,NaN,NaN,NaN,NaN,"Krankenhausstraße 9, 4020 Linz, Donau"
416,829,PSY,"Klinik für Psychiatrie mit forensischem Schwerpunkt",50,NaN,NaN,NaN,NaN,NaN,"Krankenhausstraße 9, 4020 Linz, Donau"
416,821,PSY,"Klinik für Psychiatrie Suchtmedizin",69,NaN,NaN,NaN,NaN,NaN,"Krankenhausstraße 9, 4020 Linz, Donau"
416,821,TK PSY,"Klinik für Psychiatrie Suchtmedizin - Tagesklinik",12,NaN,NaN,NaN,NaN,NaN,"Krankenhausstraße 9, 4020 Linz, Donau"
416,340,AG/R,"Klinik für Remobilisaton und Nachsorge",8,NaN,NaN,12,178,14.4,"Krankenhausstraße 9, 4020 Linz, Donau"
416,166,UC,"Klinik für Unfallchirurgie und Sporttraumatologie",77,42,17,100,5231,4.7,"Krankenhausstraße 9, 4020 Linz, Donau"
416,900,URO,"Klinik für Urologie und Andrologie",37,15,5,29,2833,4,"Krankenhausstraße 9, 4020 Linz, Donau"
416,366,IN KI,"Neonatologische Intensivstation NICU",13,15,9,43,341,12.53,"Krankenhausstraße 9, 4020 Linz, Donau"
416,196,GGH,"Neugeborene",12,12,8,22,928,5.43,"Krankenhausstraße 9, 4020 Linz, Donau"
416,196,IN GGH,"Neugeborene-Überwachung NIMCU",11,15,9,19,332,10.21,"Krankenhausstraße 9, 4020 Linz, Donau"
416,366,KI,"Säuglinge und Kleinkinderstation - Interne 4",22,16,10,21,1898,2.9,"Krankenhausstraße 9, 4020 Linz, Donau"
416,120,AU,"Universitätsklinik für Augenheilkunde",13,14,8,30,2183,1.4,"Krankenhausstraße 9, 4020 Linz, Donau"
416,199,GGH,"Universitätsklinik für Gynäkologie und Geburtshilfe",31,32,22,20,3466,2.15,"Krankenhausstraße 9, 4020 Linz, Donau"
416,199,TK GGH,"Universitätsklinik für Gynäkologie und Geburtshilfe - Tagesklinik",6,NaN,NaN,NaN,989,NaN,"Krankenhausstraße 9, 4020 Linz, Donau"
416,163,IM,"Universitätsklinik für Herz-, Gefäß- und Thoraxchirurgie",61,18,11,60,2700,6.8,"Krankenhausstraße 9, 4020 Linz, Donau"
416,540,NC,"Universitätsklinik für Neurochirurgie",86,NaN,NaN,NaN,NaN,NaN,"Krankenhausstraße 9, 4020 Linz, Donau"
421,NaN,,"All",119,NaN,NaN,NaN,NaN,NaN,"Weißenwolffstraße 15, 4020 Linz, Donau"
421,930,AN,"Anästhesie und Intensivmedizin",7,NaN,NaN,NaN,NaN,NaN,"Weißenwolffstraße 15, 4020 Linz, Donau"
421,169,CH,"Chirurgie",19,NaN,NaN,NaN,NaN,NaN,"Weißenwolffstraße 15, 4020 Linz, Donau"
421,250,DER,"Dermatologie",4,NaN,NaN,NaN,NaN,NaN,"Weißenwolffstraße 15, 4020 Linz, Donau"
421,570,NEU,"Neurologie",13,NaN,NaN,NaN,NaN,NaN,"Weißenwolffstraße 15, 4020 Linz, Donau"
421,166,UC,"Orthopädie und Unfallchirurgie",43,NaN,NaN,NaN,NaN,NaN,"Weißenwolffstraße 15, 4020 Linz, Donau"
421,870,STR/RAD,"Radiologie",3,NaN,NaN,NaN,NaN,NaN,"Weißenwolffstraße 15, 4020 Linz, Donau"
421,120,AU,"Augenchirurgie",5,NaN,NaN,NaN,NaN,NaN,"Weißenwolffstraße 15, 4020 Linz, Donau"
421,339,IM,"Endoskopie",25,NaN,NaN,NaN,NaN,NaN,"Weißenwolffstraße 15, 4020 Linz, Donau"
431,NaN,,"All",625,NaN,NaN,NaN,NaN,NaN,"Sierninger Straße 170, 4400 Steyr"
431,120,AU,"Augenheilkunde und Optometrie - Steyr",25,NaN,NaN,NaN,NaN,NaN,"Sierninger Straße 170, 4400 Steyr"
431,169,CH,"Chirurgie - Steyr",112,NaN,NaN,NaN,NaN,NaN,"Sierninger Straße 170, 4400 Steyr"
431,193,GGH,"Frauenheilkunde - Steyr",29,NaN,NaN,NaN,NaN,NaN,"Sierninger Straße 170, 4400 Steyr"
431,196,GGH,"Geburtshilfe - Steyr",28,NaN,NaN,NaN,NaN,NaN,"Sierninger Straße 170, 4400 Steyr"
431,220,HNO,"Hals-, Nasen- und Ohrenkrankheiten - Steyr",26,NaN,NaN,NaN,NaN,NaN,"Sierninger Straße 170, 4400 Steyr"
431,323,IM,"Innere Medizin I: Kardiologie, Nephrologie, Intensivmedizin - Steyr",7,NaN,NaN,NaN,7500,NaN,"Sierninger Straße 170, 4400 Steyr"
431,319,IM,"Innere Medizin II: Onkologie, Gastroenterologie, Angiologie - Steyr",8,NaN,NaN,NaN,NaN,NaN,"Sierninger Straße 170, 4400 Steyr"
431,339,,"Inquisiten - Steyr",2,NaN,NaN,NaN,NaN,NaN,"Sierninger Straße 170, 4400 Steyr"
431,930,AN,"Intensiv- und Überwachungsbetreuung (Anästhesie) - Steyr",13,31,NaN,NaN,NaN,NaN,"Sierninger Straße 170, 4400 Steyr"
431,369,KI,"Kinder- und Jugendheilkunde - Steyr",5,NaN,NaN,NaN,NaN,NaN,"Sierninger Straße 170, 4400 Steyr"
431,390,KJP,"Kinder- und Jugendpsychosomatik - Steyr",5,NaN,NaN,NaN,NaN,NaN,"Sierninger Straße 170, 4400 Steyr"
431,332,PUL,"Lungenheilkunde - Steyr",23,NaN,NaN,NaN,NaN,NaN,"Sierninger Straße 170, 4400 Steyr"
431,366,KI,"Neonatologie, Risikokinderbetreuung - Steyr",7,NaN,NaN,NaN,NaN,NaN,"Sierninger Straße 170, 4400 Steyr"
431,570,NEU,"Neurologie - Steyr",65,NaN,NaN,NaN,NaN,NaN,"Sierninger Straße 170, 4400 Steyr"
431,699,OR,"Orthopädie und Orthopädische Chirurgie - Steyr",54,NaN,NaN,NaN,NaN,NaN,"Sierninger Straße 170, 4400 Steyr"
431,829,PSY,"Psychiatrie - Steyr",60,NaN,NaN,NaN,NaN,NaN,"Sierninger Straße 170, 4400 Steyr"
431,166,UC,"Unfallchirurgie - Steyr",96,NaN,NaN,NaN,NaN,NaN,"Sierninger Straße 170, 4400 Steyr"
431,900,URO,"Urologische Abteilung - Steyr",36,NaN,NaN,NaN,NaN,NaN,"Sierninger Straße 170, 4400 Steyr"
480,NaN,,"All",1058,NaN,NaN,NaN,NaN,NaN,""
480,166,UC,"Akutaufnahme - Vöcklabruck (Vöcklabruck)",6,NaN,NaN,NaN,NaN,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,340,AG/R,"Akutgeriatrie 1 (Gmunden)",46,8,7,18,457,16.74,"Miller-von-Aichholz-Straße 49, 4810 Gmunden"
480,340,AG/R,"Akutgeriatrie 2 (Gmunden)",46,8,7,14,657,15.36,"Miller-von-Aichholz-Straße 49, 4810 Gmunden"
480,340,AG/R,"Akutgeriatrie F3 - Bad Ischl (Bad Ischl)",30,3,2,11,489,14.5,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,340,TK AG/R,"Akutgeriatrie Tagesklinik - Gmunden (Gmunden)",18,NaN,NaN,NaN,NaN,NaN,"Miller-von-Aichholz-Straße 49, 4810 Gmunden"
480,930,AN,"Anästhesie und Intensivmedizin - Vöcklabruck (Vöcklabruck)",3,NaN,NaN,NaN,NaN,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,120,AU,"Augen 1 (Vöcklabruck)",12,NaN,NaN,NaN,969,1.32,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,120,AU,"Augen 2(Vöcklabruck)",11,NaN,NaN,NaN,798,0.98,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,169,CH,"Chirurgie 1 - Gmunden (Gmunden)",3,NaN,NaN,NaN,NaN,NaN,"Miller-von-Aichholz-Straße 49, 4810 Gmunden"
480,169,CH,"Chirurgie 1 (Vöcklabruck)",3,NaN,NaN,NaN,1390,3.69,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,169,CH,"Chirurgie 2 (Gmunden)",3,9,6,15,2094,4.55,"Miller-von-Aichholz-Straße 49, 4810 Gmunden"
480,169,CH,"Chirurgie 2 (Vöcklabruck)",3,NaN,NaN,NaN,1869,4.81,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,169,CH,"Chirurgie 3 - Vöcklabruck (Vöcklabruck)",3,NaN,NaN,NaN,NaN,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,169,CH,"Chirurgie 3 (Gmunden)",3,9,6,13,1088,3.71,"Miller-von-Aichholz-Straße 49, 4810 Gmunden"
480,169,CH,"Chirurgie 3 (Vöcklabruck)",3,NaN,NaN,NaN,NaN,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,169,CH,"Chirurgie A2 - Bad Ischl (Bad Ischl)",3,NaN,NaN,NaN,NaN,NaN,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,169,CH,"Chirurgie A3 (Bad Ischl)",3,NaN,NaN,NaN,NaN,NaN,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,169,CH,"Chirurgie AE (Bad Ischl)",3,7,5,29,2364,2.9,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,196,GGH,"Geburtshilfe 1 - Vöcklabruck (Vöcklabruck)",5,NaN,NaN,NaN,NaN,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,196,GGH,"Geburtshilfe 2 - Vöcklabruck (Vöcklabruck)",5,NaN,NaN,NaN,NaN,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,196,GGH,"Geburtshilfe G2 - Bad Ischl (Bad Ischl)",5,NaN,NaN,NaN,NaN,NaN,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,193,GGH,"Gynäkologie - Gmunden (Gmunden)",2,6,6,12,1369,3.98,"Miller-von-Aichholz-Straße 49, 4810 Gmunden"
480,193,GGH,"Gynäkologie 1 - (Vöcklabruck)",2,NaN,NaN,NaN,1373,3.25,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,193,GGH,"Gynäkologie 2 (Vöcklabruck)",2,NaN,NaN,NaN,NaN,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,193,GGH,"Gynäkologie B2 - Bad Ischl (Bad Ischl)",2,6,5,10,1401,3.3,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,220,HNO,"Hals-, Nasen- und Ohrenkrankheiten dislozierte Wochenklinik - Bad Ischl (Bad Ischl)",2,2,2,1,492,2.51,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,323,IN CCU,"Herzintensiv Stufe 2 - Vöcklabruck (Vöcklabruck)",9,NaN,NaN,NaN,477,3.53,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,323,IN CCU,"Herzüberwachung - Vöcklabruck (Vöcklabruck)",6,NaN,NaN,NaN,804,1.41,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,220,HNO,"HNO - Vöcklabruck (Vöcklabruck)",2,NaN,NaN,NaN,NaN,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,319,IM,"Innere Medizin - Onkologie - Vöcklabruck (Vöcklabruck)",18,NaN,NaN,NaN,NaN,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,339,IM,"Innere Medizin 1 - Gmunden (Gmunden)",5,NaN,NaN,NaN,NaN,NaN,"Miller-von-Aichholz-Straße 49, 4810 Gmunden"
480,339,IM,"Innere Medizin 1 (Vöcklabruck)",5,NaN,NaN,NaN,952,4.09,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,339,IM,"Innere Medizin 2 - Gmunden (Gmunden)",5,NaN,NaN,NaN,NaN,NaN,"Miller-von-Aichholz-Straße 49, 4810 Gmunden"
480,339,IM,"Innere Medizin 2 (Vöcklabruck)",5,NaN,NaN,NaN,NaN,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,339,IM,"Innere Medizin 3 - Gmunden (Gmunden)",5,NaN,NaN,NaN,NaN,NaN,"Miller-von-Aichholz-Straße 49, 4810 Gmunden"
480,339,IM,"Innere Medizin 3 (Vöcklabruck)",5,NaN,NaN,NaN,NaN,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,339,IM,"Innere Medizin A3 (Bad Ischl)",5,NaN,NaN,NaN,NaN,NaN,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,339,IM,"Innere Medizin B2 (Bad Ischl)",5,NaN,NaN,NaN,NaN,NaN,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,339,IM,"Innere Medizin B3 (Bad Ischl)",5,NaN,NaN,NaN,NaN,NaN,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,339,IM,"Innere Medizin BE (Bad Ischl)",5,NaN,NaN,NaN,NaN,NaN,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,930,AN,"Institut für Anästhesiologie und Intensivmedizin - Bad Ischl (Bad Ischl)",3,8,7,31,588,2.83,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,930,IN GEM,"Intensiv Interdisziplinär - Gmunden (Gmunden)",3,NaN,NaN,NaN,NaN,NaN,"Miller-von-Aichholz-Straße 49, 4810 Gmunden"
480,930,IN GEM,"Intensiv, Intensivüberwachung - Gmunden (Gmunden)",3,NaN,NaN,NaN,NaN,NaN,"Miller-von-Aichholz-Straße 49, 4810 Gmunden"
480,323,IM,"Kardiologie Department (Vöcklabruck)",23,NaN,NaN,NaN,397,5.44,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,369,KI,"Kinder- und Jugendheilkunde - Vöcklabruck (Vöcklabruck)",5,NaN,NaN,NaN,2110,2.13,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,390,KJP,"Kinderpsychosomatik (Vöcklabruck)",9,NaN,NaN,NaN,105,8.54,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,369,KI,"Kinderstation F2 - Bad Ischl (Bad Ischl)",5,2,1,11,1117,1.9,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,332,PUL,"Lunge 1 (Vöcklabruck)",34,NaN,NaN,NaN,1885,3.31,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,332,PUL,"Lunge 2 (Vöcklabruck)",5,NaN,NaN,NaN,130,6.33,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,366,KI,"Neonatologie - Vöcklabruck (Vöcklabruck)",9,NaN,NaN,NaN,259,2.98,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,366,KI,"Neonatologie Kinderüberwachung - Vöcklabruck (Vöcklabruck)",6,NaN,NaN,NaN,171,5.99,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,570,NEU,"Neuro Stufe B (Vöcklabruck)",3,NaN,NaN,NaN,143,9.62,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,570,NEU,"Neurologie 1 (Vöcklabruck)",3,NaN,NaN,NaN,1485,5.94,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,570,NEU,"Neurologie 2 (Vöcklabruck)",3,NaN,NaN,NaN,237,5.63,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,570,NEU,"Neurologie B3 - Bad Ischl (Bad Ischl)",3,NaN,NaN,NaN,NaN,NaN,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,930,PAL,"Palliativstation - Vöcklabruck (Vöcklabruck)",3,NaN,NaN,NaN,NaN,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,829,PSY,"Psychiatrie 1 (Vöcklabruck)",30,NaN,NaN,NaN,918,6.72,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,829,PSY,"Psychiatrie 2 (Vöcklabruck)",30,NaN,NaN,NaN,723,9.52,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,829,PSY,"Psychiatrie 3 (Vöcklabruck)",30,NaN,NaN,NaN,692,10,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,870,STR/RAD,"Radioonkologie/Strahlentherapie (Vöcklabruck)",15,NaN,NaN,NaN,729,2.4,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,369,KI,"Säuglingszimmer-Standkinder (Vöcklabruck)",5,NaN,NaN,NaN,305,2.56,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,169,CH,"Sonderklasse Chirurgie (Vöcklabruck)",3,NaN,NaN,NaN,274,4.76,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,220,HNO,"Sonderklasse HNO (Vöcklabruck)",2,NaN,NaN,NaN,12,1.42,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,339,IM,"Sonderklasse Innere Med. (Vöcklabruck)",5,NaN,NaN,NaN,NaN,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,332,PUL,"Sonderklasse Lunge (Vöcklabruck)",6,NaN,NaN,NaN,151,6.69,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,570,NEU,"Sonderklasse Neurologie (Vöcklabruck)",3,NaN,NaN,NaN,513,6.05,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,166,UC,"Sonderklasse Unfall (Vöcklabruck)",6,NaN,NaN,NaN,295,5.31,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,900,URO,"Sonderklasse Urologie (Vöcklabruck)",8,NaN,NaN,NaN,394,4.22,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,570,NEU,"Spezialstation für Multiple Sklerose - Bad Ischl (Bad Ischl)",3,1,0,9,238,27.49,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,570,SU,"Stroke Unit Neuro - Vöcklabruck (Vöcklabruck)",3,NaN,NaN,NaN,NaN,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,120,TK AU,"Tagesklinik 1 Augen (Vöcklabruck)",2,NaN,NaN,NaN,713,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,169,TK CH,"Tagesklinik 1 Chirurgie (Vöcklabruck)",3,NaN,NaN,NaN,44,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,193,TK GGH,"Tagesklinik 1 GYN (Vöcklabruck)",2,NaN,NaN,NaN,231,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,220,TK HNO,"Tagesklinik 1 HNO (Vöcklabruck)",2,NaN,NaN,NaN,29,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,339,TK IM,"Tagesklinik 1 Interne (Vöcklabruck)",5,NaN,NaN,NaN,13,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,166,TK UC,"Tagesklinik 1 Unfall (Vöcklabruck)",6,NaN,NaN,NaN,491,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,900,TK URO,"Tagesklinik 1 Urologie (Vöcklabruck)",0,NaN,NaN,NaN,229,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,120,TK AU,"Tagesklinik 2 Augen (Vöcklabruck)",2,NaN,NaN,NaN,208,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,169,TK CH,"Tagesklinik 2 Chirurgie (Vöcklabruck)",3,NaN,NaN,NaN,32,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,193,TK GGH,"Tagesklinik 2 GYN (Vöcklabruck)",2,NaN,NaN,NaN,328,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,220,TK HNO,"Tagesklinik 2 HNO (Vöcklabruck)",2,NaN,NaN,NaN,NaN,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,166,TK UC,"Tagesklinik 2 Unfall (Vöcklabruck)",6,NaN,NaN,NaN,NaN,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,900,TK URO,"Tagesklinik 2 Urologie (Vöcklabruck)",0,NaN,NaN,NaN,161,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,199,TK GGH,"Tagesklinik A1 GYN (Bad Ischl)",34,NaN,NaN,NaN,NaN,NaN,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,220,TK HNO,"Tagesklinik A1 HNO (Bad Ischl)",2,NaN,NaN,NaN,NaN,NaN,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,166,TK UC,"Tagesklinik A1 Unfall (Bad Ischl)",6,NaN,NaN,NaN,NaN,NaN,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,169,TK CH,"Tagesklinik Chirurgie - (Bad Ischl)",3,NaN,NaN,NaN,NaN,NaN,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,166,UC,"Unfall A2 - Bad Ischl (Bad Ischl)",6,NaN,NaN,NaN,NaN,NaN,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,166,UC,"Unfall A3 - Bad Ischl (Bad Ischl)",6,NaN,NaN,NaN,NaN,NaN,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,166,UC,"Unfall BE - Bad Ischl (Bad Ischl)",6,8,6,18,2196,4.24,"Doktor-Mayer-Straße 8, 4820 Bad Ischl"
480,166,UC,"Unfallchirurgie - Gmunden (Gmunden)",6,9,6,18,2918,3.67,"Miller-von-Aichholz-Straße 49, 4810 Gmunden"
480,166,UC,"Unfallchirurgie - Vöcklabruck (Vöcklabruck)",6,NaN,NaN,NaN,NaN,NaN,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,166,UC,"Unfallchirurgie 1 (Vöcklabruck)",6,NaN,NaN,NaN,1763,4.89,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,166,UC,"Unfallchirurgie 2 (Vöcklabruck)",6,NaN,NaN,NaN,361,5.12,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,166,UC,"Unfallchirurgie 3 (Vöcklabruck)",6,NaN,NaN,NaN,180,4.83,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,900,URO,"Urologie (Vöcklabruck)",35,NaN,NaN,NaN,1875,3.59,"Dr.-Wilhelm-Bock-Straße 1, 4840 Vöcklabruck"
480,699,OR,"Orthopädie 1 (Gmunden)",35,NaN,NaN,NaN,NaN,NaN,"Miller-von-Aichholz-Straße 49, 4810 Gmunden"
524,NaN,,"All",1200,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,366,KI,"Division für Neonatologie der UK für Kinder- und Jugendheilkunde",22,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,390,KJP,"Kinder-Neuropsychiatrie (Kinderheilkunde)",4,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,930,AN,"Universitätsklinik für Anästhesiologie, perioperative Medizin und allgemeine Intensivmedizin der PMU und Sonderauftrag Lehrinstitut für Notfallmedizin",54,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,120,AU,"Universitätsklinik für Augenheilkunde und Optometrie der PMU",53,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,169,CH,"Universitätsklinik für Chirurgie der PMU und Sonderauftrag für Interventionelle und Laserendoskopie",88,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,250,DER,"Universitätsklinik für Dermatologie der PMU",72,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,199,GGH,"Universitätsklinik für Frauenheilkunde und Geburtshilfe der PMU",107,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,153,CH,"Universitätsklinik für Gefäßchirurgie und endovaskuläre Chirurgie der PMU",33,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,220,HNO,"Universitätsklinik für Hals-Nasen-Ohrenkrankheiten der PMU",54,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,163,CH,"Universitätsklinik für Herzchirurgie der PMU",20,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,339,IM,"Universitätsklinik für Innere Medizin I der PMU, mit Gastroenterologie-Hepatologie, Nephrologie, Stoffwechsel und Diabetologie und Sonderauftrag für Internistische Stoffwechselerkrankungen und Medizinische Molekularbiologie",86,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,323,IM,"Universitätsklinik für Innere Medizin II der PMU, Kardiologie und internistische Intensivmedizin",99,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,319,IM,"Universitätsklinik für Innere Medizin III der PMU, mit Hämatologie, internistischer Onkologie, Hämostaseologie, Infektiologie, Rheumatologie und Onkologisches Zentrum",120,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
524,350,KCH,"Universitätsklinik für Kinder- und Jugendchirurgie der PMU",33,NaN,NaN,NaN,NaN,NaN,"Müllner Hauptstraße 48, 5020 Salzburg"
